Vagueness	TimePressure	V3scld	acc	sdbid3scld	Ntrial
Precise	High	0.485714285714286	71.4285714285714	0.0933543870002071	14
Precise	High	0.490196078431373	26.6666666666667	0.520747301622015	15
Precise	High	0.5	57.6923076923077	0.736870597370392	26
Precise	High	0.50561797752809	60	0.586139330621412	10
Precise	High	0.515873015873016	60	0.127170002848905	15
Precise	High	0.524590163934426	50	0.0761604364194883	14
Precise	High	0.526178010471204	80	0.0985420430613545	10
Precise	High	0.528169014084507	75	0.384238672273345	12
Precise	High	0.528888888888889	71.4285714285714	0.1219053130499	14
Precise	High	0.535433070866142	66.6666666666667	0.0144555657409084	12
Precise	High	0.535885167464115	50	0.302950547718215	8
Precise	High	0.536585365853659	66.6666666666667	0.0731707317073171	15
Precise	High	0.540425531914894	50	0.0883000085189774	14
Precise	High	0.544910179640719	80	0.270876742568467	10
Precise	High	0.552845528455284	57.1428571428571	0.179107985277597	14
Precise	High	0.554973821989529	85.7142857142857	0.107691045047613	14
Precise	High	0.555555555555556	61.5384615384615	0.0388363813686815	26
Precise	High	0.558441558441558	93.3333333333333	0.0769236175061336	15
Precise	High	0.564102564102564	80	0.0632420879784134	10
Precise	High	0.564625850340136	57.1428571428571	0.0981888212907527	14
Precise	High	0.565217391304348	58.3333333333333	0.507660286612666	12
Precise	High	0.571428571428571	71.4285714285714	0.242997158517582	14
Precise	High	0.571428571428572	60	0.5	15
Precise	High	0.578767123287671	85.7142857142857	0.0951537259551357	14
Precise	High	0.578947368421053	42.8571428571429	0.623486162944451	14
Precise	High	0.584269662921348	14.2857142857143	0.192765681385135	7
Precise	High	0.585714285714286	64.2857142857143	0.020756661635908	14
Precise	High	0.587926509186352	66.6666666666667	0.0266375106695334	9
Precise	High	0.595505617977528	77.7777777777778	0.209904962834488	9
Precise	High	0.6	50	0	12
Precise	High	0.607003891050584	69.2307692307692	0.00389105058365757	13
Precise	High	0.612299465240642	64.2857142857143	0.125497665269533	14
Precise	High	0.618937644341801	33.3333333333333	0.0635978123243199	12
Precise	High	0.625	61.5384615384615	0.7806247497998	13
Precise	High	0.634730538922156	69.2307692307692	0.111437324169324	13
Precise	High	0.635555555555556	81.8181818181818	0.267270920333595	11
Precise	High	0.639344262295082	61.5384615384615	0.263360200789091	13
Precise	High	0.647058823529412	58.6206896551724	0.0748739928494507	29
Precise	High	0.647887323943662	38.4615384615385	0.452187260751511	13
Precise	High	0.652985074626866	46.6666666666667	0.0312928995656943	15
Precise	High	0.654088050314465	61.5384615384615	0.0362659201090277	13
Precise	High	0.664495114006515	50	0.0146881099440485	14
Precise	High	0.665573770491803	72.7272727272727	0.0100165588960784	11
Precise	High	0.666666666666667	74.2857142857143	0.656280324591462	70
Precise	High	0.675675675675676	81.8181818181818	0.119969876008638	11
Precise	High	0.676300578034682	66.6666666666667	0.214107042513898	15
Precise	High	0.68	50	0.583209510667764	14
Precise	High	0.68141592920354	50	0.0510929441760731	10
Precise	High	0.681818181818182	80	0.0442003849711302	15
Precise	High	0.6875	64.2857142857143	0.0869234589524771	14
Precise	High	0.688372093023256	93.3333333333333	0.246862409483081	15
Precise	High	0.688888888888889	73.3333333333333	0.210036250055672	15
Precise	High	0.704255319148936	53.8461538461538	0.0180955330810966	13
Precise	High	0.705882352941177	71.4285714285714	0.155632430062623	14
Precise	High	0.721311475409836	71.4285714285714	0.0846342071980299	14
Precise	High	0.726027397260274	69.2307692307692	0.0628683553105679	13
Precise	High	0.727941176470588	66.6666666666667	0.298277869007343	12
Precise	High	0.730769230769231	81.8181818181818	0.477811414194467	11
Precise	High	0.742222222222222	57.1428571428571	0.329798541824097	14
Precise	High	0.750972762645914	61.5384615384615	0.119803924656347	13
Precise	High	0.752212389380531	70	0.202768836059993	10
Precise	High	0.764705882352941	15.3846153846154	0.192450089729875	13
Precise	High	0.766990291262136	93.3333333333333	0.203883495145631	15
Precise	High	0.767857142857143	37.5	0.125424449438723	8
Precise	High	0.777777777777778	83.3333333333333	0.111111111111111	12
Precise	High	0.780327868852459	58.3333333333333	0.175289780681371	12
Precise	High	0.782608695652174	66.6666666666667	0.150613113701642	12
Precise	High	0.782722513089005	80	0.165998312696206	5
Precise	High	0.786046511627907	91.6666666666667	0.201472853303745	12
Precise	High	0.805555555555555	83.3333333333333	0.0481125224324688	12
Precise	High	0.805970149253731	85.7142857142857	0.258945545864141	14
Precise	High	0.808988764044944	12.5	0.724900537634378	8
Precise	High	0.811111111111111	64.2857142857143	0.112765461834358	14
Precise	High	0.813229571984436	72.7272727272727	0.0373891966417628	11
Precise	High	0.813492063492063	64.2857142857143	0.101972031069884	14
Precise	High	0.818181818181818	42.8571428571429	0.128574136913023	14
Precise	High	0.819672131147541	42.8571428571428	0.543976651621768	14
Precise	High	0.823529411764706	69.2307692307692	0.696837476232034	13
Precise	High	0.830618892508143	66.6666666666667	0.00188061976934734	12
Precise	High	0.840909090909091	80	0.262431940540739	15
Precise	High	0.875	69.2307692307692	0.81967981553775	13
Precise	High	0.880503144654088	75	0.0441746488589213	12
Precise	High	0.880952380952381	66.6666666666667	0.144226243702864	12
Precise	High	0.88235294117647	76.9230769230769	0.323974738075653	13
Precise	High	0.886363636363636	73.3333333333333	0.136993494848675	15
Precise	High	0.89041095890411	78.5714285714286	0.0172370649207095	14
Precise	High	0.902439024390244	58.6206896551724	0.221102165724704	29
Precise	High	0.917910447761194	50	0.0205506363704705	12
Precise	High	0.922459893048128	50	0.168795445292836	12
Precise	High	0.927038626609442	57.1428571428571	0.121417009400393	14
Precise	High	0.933333333333333	42.8571428571429	0.270345001346588	7
Precise	High	0.933962264150943	90	0.0463592125524025	10
Precise	High	0.951219512195122	50	0.129061039564126	14
Precise	High	0.952380952380952	78.5714285714286	0.00476190476190483	14
Precise	High	0.955752212389381	66.6666666666667	0.258966138686591	12
Precise	High	0.962566844919786	25	0.0197088630904598	12
Precise	High	0.964285714285714	63.6363636363636	0.850857410694256	11
Precise	High	0.968503937007874	63.6363636363636	0.15465532664206	11
Precise	High	0.976047904191617	72.7272727272727	0.117085903202096	11
Precise	High	0.980769230769231	53.3333333333333	0.0111028897921081	15
Precise	High	0.995708154506438	80	0.122674728995334	5
Precise	High	1	74.0740740740741	1.00871089985467	54
