subID	Model	randi	Mp0	delta0	wp0	scl0	Mp	delta	wp	scl	detla2	nll	nllsd	success	iterations
22071805.000000	4.000000	27.000000	46.073943	0.395685	0.287434	0.928134	NaN	28.456969	-0.313807	0.135582	0.488908	NaN	285.009699	0.036917	1.000000	37.000000
22071805.000000	4.000000	17.000000	8.372556	-0.170708	0.641514	0.119093	NaN	41.580404	-0.321628	0.038816	0.000009	NaN	283.576730	0.034232	1.000000	34.000000
22071805.000000	5.000000	11.000000	42.586789	0.206970	0.812932	1.512161	0.256913	28.662957	-0.220797	0.110975	0.474216	-0.792758	285.000934	0.035339	2.000000	13.000000
22071805.000000	5.000000	20.000000	61.188467	0.288015	0.998804	0.397617	-0.117425	24.686523	-0.397461	0.302148	0.580078	-0.451367	291.447653	0.030338	2.000000	13.000000
22071805.000000	5.000000	39.000000	74.063012	0.338064	1.124287	0.957644	-0.108911	56.590820	0.200488	0.021191	2.768555	-0.535449	301.565919	0.027584	2.000000	14.000000
22071805.000000	5.000000	1.000000	47.312511	0.218079	1.135631	1.656366	0.396180	43.526978	-0.260681	0.012518	0.043884	-0.703119	283.437140	0.032042	2.000000	13.000000
22071805.000000	5.000000	28.000000	24.669734	0.047439	1.145901	1.699745	0.051199	0.009033	-0.434595	0.436816	0.642578	-0.332202	290.565028	0.026422	2.000000	15.000000
22071805.000000	5.000000	6.000000	94.517814	-0.021823	1.198876	0.232240	0.327354	47.719704	-0.343820	0.000000	0.000000	-0.999997	283.156395	0.035938	2.000000	19.000000
22071805.000000	5.000000	8.000000	25.633588	-0.128010	0.744195	1.135409	0.014760	20.128983	-0.273402	0.163037	0.000000	-0.999997	285.504430	0.036043	2.000000	17.000000
22071805.000000	5.000000	18.000000	44.078103	-0.132004	0.468338	0.160974	0.287167	50.066453	-0.361291	0.000000	0.000000	0.824837	283.194349	0.027086	2.000000	16.000000
22071805.000000	5.000000	9.000000	8.347589	0.097861	0.198301	0.435351	0.373705	44.276245	-0.302722	0.000246	1.908447	-0.999997	283.365527	0.037865	2.000000	17.000000
22071805.000000	5.000000	32.000000	56.545808	0.265142	0.220597	0.474641	0.057648	47.215384	-0.327495	0.000000	0.206392	-0.099641	283.132262	0.035537	2.000000	15.000000
22071805.000000	5.000000	22.000000	60.029131	0.132701	1.051095	1.545306	-0.076647	46.224945	-0.305826	0.000000	0.229919	0.012663	283.299081	0.033015	2.000000	20.000000
22071805.000000	5.000000	2.000000	79.545655	-0.128150	1.121159	0.676864	-0.064515	46.371838	-0.300444	0.000001	0.001073	2.438799	283.174708	0.040101	2.000000	20.000000
22071805.000000	5.000000	27.000000	99.570145	-0.166570	0.514571	0.638225	-0.008515	46.598021	-0.327584	0.000000	1.624037	-1.000000	283.285816	0.033540	2.000000	19.000000
22071805.000000	5.000000	3.000000	3.695844	0.079595	0.027240	0.427430	-0.098518	48.129037	-0.341736	0.000004	0.862081	-0.998939	283.173793	0.034661	2.000000	21.000000
22071805.000000	5.000000	10.000000	32.213758	-0.001477	1.166477	1.232128	0.124422	45.080128	-0.279858	0.000000	0.000366	0.297392	283.272176	0.036265	2.000000	19.000000
22071805.000000	5.000000	25.000000	29.947865	0.377522	0.239458	0.864025	0.374276	47.276400	-0.368430	0.006172	0.000000	-0.651920	283.308792	0.035682	2.000000	20.000000
22071805.000000	5.000000	15.000000	1.676978	0.144340	1.229531	1.687405	-0.199533	14.431355	-0.349535	0.246762	0.485637	-0.702806	286.474432	0.038657	1.000000	21.000000
22071805.000000	5.000000	26.000000	29.401362	-0.142904	0.209545	0.290519	0.089840	45.992519	-0.317748	0.000000	0.229213	-0.715739	283.218755	0.036869	2.000000	22.000000
22071805.000000	5.000000	37.000000	75.068144	-0.084500	0.713237	0.949563	0.162129	48.424091	-0.353492	0.000000	0.000000	0.075085	283.183538	0.033171	1.000000	20.000000
22071805.000000	5.000000	33.000000	2.881103	0.034569	0.103736	1.898940	0.056783	47.756612	-0.335260	0.000000	0.000001	-0.557329	283.113851	0.040256	2.000000	23.000000
22071805.000000	5.000000	34.000000	63.302419	0.232142	0.444460	0.912866	0.117730	46.867636	-0.310956	0.000000	0.311175	-1.000000	283.174481	0.033436	2.000000	22.000000
22071805.000000	5.000000	31.000000	37.258202	0.049317	0.502040	1.752441	-0.160753	46.213438	-0.347627	0.005051	1.664324	-0.981183	283.405661	0.040038	2.000000	21.000000
22071805.000000	5.000000	5.000000	2.769569	0.056851	0.662892	0.946193	0.134315	48.056430	-0.330129	0.000000	0.112752	0.289073	283.197670	0.036918	2.000000	21.000000
22071805.000000	5.000000	14.000000	31.207356	0.080872	0.583430	0.336527	-0.074633	46.167914	-0.326740	0.000250	0.000000	0.155606	283.166616	0.038643	1.000000	22.000000
22071805.000000	5.000000	13.000000	3.042071	0.308477	0.601418	0.390278	0.292153	47.328846	-0.321721	0.000001	0.000027	-0.152592	283.176229	0.041556	2.000000	20.000000
22071805.000000	5.000000	29.000000	24.174585	0.003832	0.705851	1.774744	0.222097	46.602987	-0.325519	0.000018	0.000000	-0.149817	283.222730	0.031515	1.000000	26.000000
22071805.000000	5.000000	4.000000	67.142450	0.239985	1.368682	1.487489	-0.045356	49.168872	-0.342251	0.000000	0.008379	-0.921795	283.189604	0.030018	2.000000	27.000000
22071805.000000	5.000000	7.000000	94.603587	0.102661	0.440783	0.183782	-0.166389	49.127411	-0.355389	0.000000	0.023034	-0.376364	283.175041	0.035299	1.000000	26.000000
22071805.000000	5.000000	19.000000	74.079416	-0.158836	0.256732	0.633510	-0.141720	46.408247	-0.303895	0.000042	0.000000	0.107028	283.261628	0.034265	1.000000	23.000000
22071805.000000	5.000000	21.000000	26.572095	0.356461	0.748993	1.599570	0.123155	19.677007	-0.392025	0.198580	0.186392	-0.999991	285.706605	0.037979	1.000000	25.000000
22071805.000000	5.000000	40.000000	17.006565	0.331863	0.392116	1.018514	0.070359	47.130488	-0.332473	0.003284	0.000400	-0.558319	283.216116	0.043272	1.000000	34.000000
22071805.000000	5.000000	12.000000	9.961028	0.266759	0.423973	0.758461	0.182160	47.479033	-0.352757	0.002897	0.015042	-0.929835	283.249388	0.032649	2.000000	35.000000
22071805.000000	5.000000	23.000000	39.933464	0.292123	0.912506	0.463567	-0.030042	44.359618	-0.374669	0.026121	0.000054	0.369882	283.487743	0.035643	1.000000	34.000000
22071805.000000	5.000000	17.000000	59.321325	0.040119	0.173165	0.632848	0.282785	21.613694	-0.319761	0.175228	0.000834	1.556921	285.357055	0.035211	1.000000	33.000000
22071805.000000	5.000000	38.000000	27.642434	0.069179	0.790293	1.717306	0.286516	47.707584	-0.350913	0.000000	0.000000	0.530195	283.187956	0.029402	2.000000	33.000000
22071805.000000	5.000000	24.000000	91.612418	-0.166028	0.025287	0.995924	0.260446	20.961665	-0.393307	0.203402	0.000000	1.527382	285.699506	0.040707	1.000000	32.000000
22071805.000000	5.000000	36.000000	62.494120	0.182382	0.844674	0.420946	0.026645	48.883114	-0.376784	0.002560	0.000367	-0.894543	283.281688	0.035715	2.000000	43.000000
22071805.000000	5.000000	30.000000	1.195392	0.054709	0.940589	0.432957	0.172819	45.334839	-0.303773	0.005811	0.000003	-0.549175	283.240670	0.025989	1.000000	49.000000
22071805.000000	5.000000	35.000000	4.815919	0.224273	0.557964	1.350574	0.372464	49.181849	-0.358880	0.000000	0.000857	3.229729	283.178354	0.031234	2.000000	45.000000
22071805.000000	5.000000	16.000000	58.784982	-0.067732	1.260444	0.973817	0.208749	46.583247	-0.311762	0.001430	0.000003	0.501336	283.173699	0.029424	1.000000	54.000000
22071806.000000	1.000000	3.000000	34.293283	-0.006186	NaN	NaN	NaN	9.749512	0.246631	NaN	NaN	NaN	161.792812	0.101541	2.000000	11.000000
22071806.000000	1.000000	24.000000	82.311454	0.044967	NaN	NaN	NaN	12.601562	-0.129688	NaN	NaN	NaN	177.735398	2.317013	2.000000	11.000000
22071806.000000	1.000000	25.000000	74.048639	-0.177844	NaN	NaN	NaN	9.411133	0.407617	NaN	NaN	NaN	161.619851	0.073695	2.000000	11.000000
22071806.000000	1.000000	4.000000	25.868755	-0.147996	NaN	NaN	NaN	6.232788	0.885962	NaN	NaN	NaN	157.959094	1.704363	2.000000	13.000000
22071806.000000	1.000000	14.000000	12.436643	-0.093315	NaN	NaN	NaN	4.720657	1.230177	NaN	NaN	NaN	171.546602	2.349987	2.000000	11.000000
22071806.000000	1.000000	30.000000	26.713513	-0.060370	NaN	NaN	NaN	13.296448	-0.143329	NaN	NaN	NaN	174.798362	1.681240	2.000000	11.000000
22071806.000000	1.000000	11.000000	92.511513	-0.123682	NaN	NaN	NaN	8.831055	0.392383	NaN	NaN	NaN	159.224774	0.106467	2.000000	11.000000
22071806.000000	1.000000	8.000000	9.691052	0.359658	NaN	NaN	NaN	12.275269	0.070190	NaN	NaN	NaN	169.353092	0.079206	2.000000	12.000000
22071806.000000	1.000000	26.000000	86.985449	0.031692	NaN	NaN	NaN	4.880418	1.699818	NaN	NaN	NaN	156.529901	0.094371	2.000000	12.000000
22071806.000000	1.000000	35.000000	40.460382	0.314624	NaN	NaN	NaN	6.583252	0.967023	NaN	NaN	NaN	155.619077	0.084806	2.000000	13.000000
22071806.000000	1.000000	15.000000	31.643898	0.055501	NaN	NaN	NaN	4.893623	1.850612	NaN	NaN	NaN	157.022403	0.048801	2.000000	14.000000
22071806.000000	1.000000	29.000000	36.367962	0.396348	NaN	NaN	NaN	7.530493	0.848543	NaN	NaN	NaN	157.799268	0.067139	2.000000	11.000000
22071806.000000	1.000000	21.000000	12.299796	0.218562	NaN	NaN	NaN	7.172394	1.087396	NaN	NaN	NaN	158.388617	0.027696	2.000000	15.000000
22071806.000000	1.000000	9.000000	72.323592	0.398166	NaN	NaN	NaN	7.424738	1.058263	NaN	NaN	NaN	159.186962	0.032800	2.000000	11.000000
22071806.000000	1.000000	1.000000	47.025193	0.323534	NaN	NaN	NaN	5.045709	1.561501	NaN	NaN	NaN	155.740105	0.072305	2.000000	15.000000
22071806.000000	1.000000	37.000000	55.501133	-0.178718	NaN	NaN	NaN	6.083048	1.214387	NaN	NaN	NaN	155.426531	0.048191	2.000000	19.000000
22071806.000000	1.000000	2.000000	4.102535	0.369216	NaN	NaN	NaN	6.191321	1.101410	NaN	NaN	NaN	155.186588	0.064689	1.000000	19.000000
22071806.000000	1.000000	13.000000	27.139045	-0.180497	NaN	NaN	NaN	5.520153	1.321507	NaN	NaN	NaN	155.207534	0.092065	2.000000	16.000000
22071806.000000	1.000000	39.000000	97.819398	-0.027127	NaN	NaN	NaN	13.828318	0.247302	NaN	NaN	NaN	179.262301	0.030446	2.000000	12.000000
22071806.000000	1.000000	18.000000	65.188053	-0.162684	NaN	NaN	NaN	6.697493	0.769315	NaN	NaN	NaN	157.549119	1.503948	2.000000	20.000000
22071806.000000	1.000000	17.000000	95.281915	0.199456	NaN	NaN	NaN	6.127045	1.018631	NaN	NaN	NaN	155.756532	0.928190	2.000000	18.000000
22071806.000000	1.000000	22.000000	61.669493	-0.124142	NaN	NaN	NaN	9.141216	0.328485	NaN	NaN	NaN	160.847797	0.915159	2.000000	18.000000
22071806.000000	1.000000	40.000000	79.866952	0.329339	NaN	NaN	NaN	8.726417	0.435763	NaN	NaN	NaN	159.169800	0.113370	1.000000	21.000000
22071806.000000	1.000000	16.000000	94.418185	0.205839	NaN	NaN	NaN	9.771144	0.213474	NaN	NaN	NaN	163.102859	1.256729	2.000000	23.000000
22071806.000000	1.000000	10.000000	23.013431	0.104526	NaN	NaN	NaN	5.962868	1.202502	NaN	NaN	NaN	155.334600	0.077071	1.000000	20.000000
22071806.000000	1.000000	38.000000	41.802353	0.338306	NaN	NaN	NaN	8.480591	0.330713	NaN	NaN	NaN	165.628556	2.282322	1.000000	24.000000
22071806.000000	1.000000	31.000000	98.637686	0.088811	NaN	NaN	NaN	7.764818	1.109973	NaN	NaN	NaN	161.420611	0.034819	2.000000	19.000000
22071806.000000	1.000000	5.000000	97.613305	0.012764	NaN	NaN	NaN	6.645466	0.912652	NaN	NaN	NaN	155.476025	0.087611	1.000000	21.000000
22071806.000000	1.000000	12.000000	89.233804	-0.122373	NaN	NaN	NaN	10.179511	0.075448	NaN	NaN	NaN	175.951595	2.463863	2.000000	25.000000
22071806.000000	1.000000	28.000000	33.152897	0.291773	NaN	NaN	NaN	5.870978	1.353034	NaN	NaN	NaN	155.940400	0.063814	1.000000	22.000000
22071806.000000	1.000000	32.000000	89.574563	0.107431	NaN	NaN	NaN	6.939348	0.888213	NaN	NaN	NaN	156.068928	0.071090	1.000000	24.000000
22071806.000000	1.000000	20.000000	77.353833	0.065960	NaN	NaN	NaN	8.811755	0.378824	NaN	NaN	NaN	160.088688	0.905951	1.000000	23.000000
22071806.000000	1.000000	34.000000	25.226062	0.194286	NaN	NaN	NaN	5.146005	1.524201	NaN	NaN	NaN	155.784304	0.077261	1.000000	23.000000
22071806.000000	1.000000	27.000000	37.837896	0.291610	NaN	NaN	NaN	5.941663	1.261928	NaN	NaN	NaN	155.481224	0.070492	2.000000	23.000000
22071806.000000	1.000000	33.000000	92.763614	0.001274	NaN	NaN	NaN	5.097368	1.539185	NaN	NaN	NaN	155.674658	0.051175	1.000000	27.000000
22071806.000000	1.000000	23.000000	20.041922	0.052100	NaN	NaN	NaN	6.212156	1.111528	NaN	NaN	NaN	155.315907	0.103114	1.000000	26.000000
22071806.000000	1.000000	19.000000	78.994716	-0.025064	NaN	NaN	NaN	6.118934	1.198434	NaN	NaN	NaN	155.526242	0.054260	1.000000	25.000000
22071806.000000	1.000000	6.000000	55.547460	0.311611	NaN	NaN	NaN	9.743729	0.243596	NaN	NaN	NaN	164.213923	1.519904	1.000000	32.000000
22071806.000000	1.000000	36.000000	55.422604	0.337243	NaN	NaN	NaN	9.842415	0.240464	NaN	NaN	NaN	162.902761	0.914493	2.000000	32.000000
22071806.000000	1.000000	7.000000	3.581553	0.034073	NaN	NaN	NaN	4.898757	1.556226	NaN	NaN	NaN	155.891540	0.117042	2.000000	33.000000
22071806.000000	2.000000	18.000000	31.374176	-0.110204	NaN	1.601208	NaN	3.788605	0.087677	NaN	4.000000	NaN	186.141477	0.018504	2.000000	11.000000
22071806.000000	2.000000	5.000000	32.786245	0.205517	NaN	1.936969	NaN	6.317383	0.688867	NaN	1.123047	NaN	162.847484	2.316666	2.000000	11.000000
22071806.000000	2.000000	19.000000	16.406706	0.382105	NaN	0.751923	NaN	7.924683	0.127832	NaN	1.748779	NaN	182.568496	0.866077	2.000000	11.000000
22071806.000000	2.000000	37.000000	58.384846	0.138902	NaN	0.252703	NaN	8.057617	0.357813	NaN	1.403320	NaN	167.436751	2.314950	2.000000	12.000000
22071806.000000	2.000000	40.000000	90.750508	-0.177629	NaN	0.671936	NaN	14.631836	-0.224023	NaN	0.228516	NaN	182.035976	2.206609	2.000000	12.000000
22071806.000000	2.000000	7.000000	66.820883	0.174606	NaN	0.918179	NaN	10.139252	0.276697	NaN	0.000000	NaN	163.144522	0.097480	2.000000	11.000000
22071806.000000	2.000000	13.000000	74.945440	0.025429	NaN	1.311895	NaN	0.311157	0.266772	NaN	3.904297	NaN	182.789458	0.015885	2.000000	14.000000
22071806.000000	2.000000	20.000000	32.231133	0.166514	NaN	1.972886	NaN	8.765909	0.409298	NaN	0.019516	NaN	159.161202	0.109708	2.000000	11.000000
22071806.000000	2.000000	34.000000	64.583874	0.116039	NaN	1.028751	NaN	6.571167	0.848022	NaN	0.015869	NaN	155.800543	0.912601	2.000000	14.000000
22071806.000000	2.000000	3.000000	25.596713	0.114009	NaN	0.728707	NaN	11.574341	0.140430	NaN	0.000000	NaN	167.533017	0.077676	2.000000	17.000000
22071806.000000	2.000000	24.000000	61.655864	0.323806	NaN	0.744115	NaN	0.009222	-0.010177	NaN	3.137163	NaN	177.646088	0.020905	2.000000	16.000000
22071806.000000	2.000000	6.000000	72.898940	-0.170156	NaN	1.862232	NaN	6.145172	0.960779	NaN	0.500000	NaN	154.563750	0.104937	2.000000	16.000000
22071806.000000	2.000000	4.000000	12.296167	0.354152	NaN	1.826456	NaN	6.101412	1.159806	NaN	0.000000	NaN	155.243852	0.082313	2.000000	19.000000
22071806.000000	2.000000	27.000000	63.149879	0.119855	NaN	1.443571	NaN	7.036816	0.059768	NaN	2.119121	NaN	181.531046	0.020753	2.000000	17.000000
22071806.000000	2.000000	14.000000	68.596718	-0.045255	NaN	1.705330	NaN	7.677035	0.668918	NaN	0.055760	NaN	157.160580	0.094028	2.000000	18.000000
22071806.000000	2.000000	38.000000	53.066768	0.327301	NaN	1.162068	NaN	3.643982	2.380857	NaN	1.664386	NaN	154.103423	0.097536	2.000000	13.000000
22071806.000000	2.000000	22.000000	22.731475	0.315979	NaN	0.392627	NaN	7.691740	0.528490	NaN	0.000000	NaN	159.014015	1.508212	2.000000	19.000000
22071806.000000	2.000000	2.000000	14.919999	0.370853	NaN	0.278992	NaN	8.831055	0.392383	NaN	0.376953	NaN	160.330850	0.918336	1.000000	22.000000
22071806.000000	2.000000	25.000000	7.401987	0.033247	NaN	0.793422	NaN	5.033686	1.441864	NaN	0.716569	NaN	156.507615	1.267525	2.000000	18.000000
22071806.000000	2.000000	39.000000	24.757413	-0.160738	NaN	1.419542	NaN	8.876450	0.468739	NaN	0.000000	NaN	160.005946	0.074173	2.000000	22.000000
22071806.000000	2.000000	33.000000	59.880730	-0.196830	NaN	0.810134	NaN	6.972992	0.748999	NaN	0.000000	NaN	155.484824	0.101723	1.000000	21.000000
22071806.000000	2.000000	35.000000	10.815965	0.290597	NaN	0.608497	NaN	6.737899	0.795636	NaN	0.000000	NaN	155.027758	0.091811	2.000000	25.000000
22071806.000000	2.000000	12.000000	10.176429	0.277905	NaN	1.138175	NaN	8.446779	0.425893	NaN	0.000000	NaN	158.129144	0.082650	2.000000	18.000000
22071806.000000	2.000000	15.000000	4.950942	0.267921	NaN	1.164748	NaN	4.608624	1.607281	NaN	0.602635	NaN	155.233500	0.110729	2.000000	19.000000
22071806.000000	2.000000	29.000000	41.040746	0.379373	NaN	1.692900	NaN	10.002822	0.060393	NaN	0.021791	NaN	177.778695	2.368249	1.000000	24.000000
22071806.000000	2.000000	10.000000	95.088019	-0.165737	NaN	0.338177	NaN	6.353548	1.376532	NaN	2.135405	NaN	161.999442	0.027159	1.000000	21.000000
22071806.000000	2.000000	26.000000	86.354800	0.111549	NaN	1.310163	NaN	7.135171	1.020304	NaN	0.000000	NaN	157.689067	0.051318	2.000000	25.000000
22071806.000000	2.000000	32.000000	25.036091	0.166428	NaN	1.976122	NaN	7.069672	0.670502	NaN	2.561890	NaN	163.217290	0.924350	1.000000	23.000000
22071806.000000	2.000000	8.000000	20.664015	0.226071	NaN	0.755766	NaN	7.368999	0.684694	NaN	0.520696	NaN	156.321871	0.089420	1.000000	27.000000
22071806.000000	2.000000	30.000000	78.008521	0.356488	NaN	0.636468	NaN	6.041411	1.011614	NaN	0.553985	NaN	155.471551	0.912990	1.000000	29.000000
22071806.000000	2.000000	1.000000	72.972042	0.139153	NaN	0.039304	NaN	5.762183	1.065948	NaN	0.728110	NaN	157.043886	1.496401	1.000000	29.000000
22071806.000000	2.000000	21.000000	26.571140	-0.186933	NaN	0.878406	NaN	5.993673	0.930687	NaN	0.817243	NaN	155.898932	1.252591	2.000000	29.000000
22071806.000000	2.000000	16.000000	53.156526	0.059094	NaN	0.938874	NaN	5.172998	1.443765	NaN	1.317088	NaN	154.604421	0.084635	1.000000	27.000000
22071806.000000	2.000000	31.000000	12.694904	0.326627	NaN	1.982216	NaN	7.927582	0.674249	NaN	1.529971	NaN	160.544633	0.067448	1.000000	23.000000
22071806.000000	2.000000	9.000000	15.464293	-0.172016	NaN	1.724717	NaN	4.987989	1.243846	NaN	0.942935	NaN	159.575732	2.099379	2.000000	33.000000
22071806.000000	2.000000	17.000000	67.936797	0.283299	NaN	0.089438	NaN	6.699471	0.783124	NaN	3.036579	NaN	165.114121	0.094763	1.000000	29.000000
22071806.000000	2.000000	28.000000	14.209361	0.277459	NaN	1.345950	NaN	5.810239	1.086296	NaN	0.380639	NaN	155.583062	0.903534	2.000000	37.000000
22071806.000000	2.000000	11.000000	89.511215	-0.085168	NaN	1.670341	NaN	6.691100	0.848911	NaN	0.379716	NaN	155.263638	0.099766	2.000000	34.000000
22071806.000000	2.000000	23.000000	71.279753	0.397110	NaN	1.005216	NaN	7.488016	0.450575	NaN	1.215615	NaN	170.761714	2.435936	1.000000	45.000000
22071806.000000	2.000000	36.000000	9.449603	-0.137668	NaN	0.377665	NaN	9.298488	0.352797	NaN	0.536411	NaN	161.226117	0.120020	1.000000	32.000000
22071806.000000	3.000000	32.000000	60.427825	0.158565	0.265674	NaN	NaN	12.299438	-0.118774	0.000000	NaN	NaN	184.631746	2.370415	2.000000	11.000000
22071806.000000	3.000000	21.000000	40.260195	0.130238	0.255508	NaN	NaN	4.480469	-0.221094	0.213281	NaN	NaN	208.738824	0.021194	2.000000	11.000000
22071806.000000	3.000000	39.000000	77.658842	0.329074	1.295866	NaN	NaN	25.363281	-0.347656	0.027344	NaN	NaN	213.525089	0.031232	2.000000	11.000000
22071806.000000	3.000000	38.000000	79.763009	-0.154198	1.247375	NaN	NaN	31.454102	-0.241602	0.036914	NaN	NaN	237.540739	0.026981	2.000000	11.000000
22071806.000000	3.000000	5.000000	88.333345	0.065326	0.947575	NaN	NaN	14.438477	-0.325977	0.321289	NaN	NaN	253.636758	0.022866	2.000000	11.000000
22071806.000000	3.000000	17.000000	75.916890	-0.123747	0.149183	NaN	NaN	6.220703	-0.360547	0.325391	NaN	NaN	235.227849	0.023548	2.000000	11.000000
22071806.000000	3.000000	6.000000	88.087611	-0.189671	0.376227	NaN	NaN	11.601532	0.056531	0.214606	NaN	NaN	241.870474	0.023895	2.000000	11.000000
22071806.000000	3.000000	11.000000	30.322620	-0.179731	0.326837	NaN	NaN	11.441406	-0.394531	0.092969	NaN	NaN	190.463723	0.093786	2.000000	11.000000
22071806.000000	3.000000	25.000000	55.372894	0.112850	0.221273	NaN	NaN	5.640625	1.277588	0.000000	NaN	NaN	155.010871	0.097608	2.000000	11.000000
22071806.000000	3.000000	3.000000	46.979901	0.156150	1.132901	NaN	NaN	7.163330	-0.270239	0.094165	NaN	NaN	182.058072	1.262930	2.000000	11.000000
22071806.000000	3.000000	16.000000	3.217674	0.024605	1.235889	NaN	NaN	0.045288	-0.193188	0.167480	NaN	NaN	181.255810	0.046207	2.000000	14.000000
22071806.000000	3.000000	34.000000	61.726043	0.206204	1.330165	NaN	NaN	4.480469	0.010773	0.060712	NaN	NaN	174.893065	2.412712	2.000000	11.000000
22071806.000000	3.000000	2.000000	35.330265	0.369613	0.374887	NaN	NaN	14.788940	-0.586060	0.308643	NaN	NaN	235.250279	0.025548	2.000000	14.000000
22071806.000000	3.000000	10.000000	11.290783	0.180352	0.009270	NaN	NaN	6.328524	0.914858	0.000000	NaN	NaN	154.700267	0.086320	2.000000	11.000000
22071806.000000	3.000000	26.000000	44.228502	0.055252	0.413624	NaN	NaN	4.262939	0.860913	0.021704	NaN	NaN	157.584433	1.268951	2.000000	14.000000
22071806.000000	3.000000	28.000000	68.370421	0.060035	0.880578	NaN	NaN	4.902168	1.165542	0.001521	NaN	NaN	167.753549	2.465694	2.000000	11.000000
22071806.000000	3.000000	12.000000	6.707559	0.352658	0.336259	NaN	NaN	0.000725	0.053510	0.124777	NaN	NaN	170.398687	0.071866	2.000000	11.000000
22071806.000000	3.000000	13.000000	30.278230	-0.009932	1.167282	NaN	NaN	6.559082	1.568652	0.000000	NaN	NaN	160.216018	0.030654	2.000000	12.000000
