subID	modeli	name	Mp	delta	wp	scl	delta2	nll	nllsd	success	iterations
22102702	3	DNM	1.49213974509621e-13	0.459960628487122	0.27719709493911	NaN	NaN	316.510339032529	0.0386545086776158	1	30
22102702	4	dnDNM	9.31322574615479e-08	1.50902127288282	0.117811524868011	4	NaN	310.96424184647	0.0346527900450055	2	16
22102702	5	dnDNMExtened	0.000630213244789957	-0.999993708237453	0.134577341697958	3.99994864641667	1.3959650175803	305.764133148774	0.0354365233201838	1	38
22102703	1	McFadden	3.83202473819256	0.194226181507111	NaN	NaN	NaN	362.453352104768	0.0421903154523057	2	16
22102703	2	dnLinear	1.36380548076704	0.380257775168866	NaN	4	NaN	330.550448402146	0.0359852175884949	2	20
22102703	3	DNM	9.31322574615479e-08	0.10633931607008	0.566040239110589	NaN	NaN	353.854705265107	0.0305323630152666	1	23
22102703	4	dnDNM	1.23373527079821	0.413227099180222	0.0252665266394615	3.99951171875	NaN	316.69740885353	0.0348112212527541	2	26
22102703	5	dnDNMExtened	1.49086376279593	0.605225042998791	0.000111797451972984	4	0.951423706114292	313.332313583499	0.034766966280336	2	18
22102704	1	McFadden	26.7668361663818	-0.0676364898681641	NaN	NaN	NaN	369.193587252663	0.0370231668688624	2	11
22102704	2	dnLinear	0.00299072265625	2.76978759765625	NaN	4	NaN	349.078647068275	0.0268610458249945	2	13
22102704	3	DNM	9.31322574615479e-08	-0.050832162052393	0.533869768679142	NaN	NaN	358.201622752316	0.0284829854420422	2	25
22102704	4	dnDNM	9.31322574615479e-10	-0.999999999813736	0.0361133294180036	3.9704373087734	NaN	338.130101662416	0.034162247055261	2	22
22102704	5	dnDNMExtened	4.88758087158203e-06	-0.996575522422791	0.0266506433486938	3.98308420181274	-0.194901585578918	337.906295106302	0.0314692634472536	2	23
22102706	1	McFadden	17.6409912109375	0.16624755859375	NaN	NaN	NaN	346.183762654142	0.0373476753933582	2	11
22102706	2	dnLinear	16.3539428710938	0.223248291015625	NaN	4	NaN	341.935263072229	0.0293922964634661	2	16
22102706	3	DNM	2.11002770811319e-10	0.146089449999272	0.540222361921042	NaN	NaN	320.168249975142	0.0250866700418659	2	22
22102706	4	dnDNM	0.000379916684323689	0.134429773417378	0.553131298744665	0.213110648315705	NaN	320.158745245033	0.0393035593550916	1	34
22102706	5	dnDNMExtened	5.28320670127869e-05	0.147695456445217	0.550409188866615	0.289806246757507	-0.762988756597042	320.095669202044	0.0373134874216319	2	18
22102707	1	McFadden	1.01039260779643	0.140452836641773	NaN	NaN	NaN	223.103856526134	0.0315530735539702	1	24
22102707	2	dnLinear	0.98332589599886	0.149688119936036	NaN	0.452317057584878	NaN	223.057979103919	0.0395512759219539	2	31
22102707	3	DNM	0.332305908203125	0.211968994140625	0.08468017578125	NaN	NaN	221.906700761782	0.0371686123764324	2	11
22102707	4	dnDNM	0.376408934593201	0.153851528465748	0.0812163323163986	0.346356213092804	NaN	221.826989921507	0.030690836925928	1	31
22102707	5	dnDNMExtened	0.12570982699981	0.116017997101881	0.113533158868086	0.169708346773405	3.55605823308579	221.797626074108	0.0354421268444362	2	19
22102709	1	McFadden	10.7156027244619	0.903580845391116	NaN	NaN	NaN	343.199762651142	0.0342833621449252	1	20
22102709	2	dnLinear	10.7820146679878	0.889015305042267	NaN	0	NaN	343.215218242835	0.0311703995296932	2	14
22102709	3	DNM	10.8199276924133	0.916326522827149	0	NaN	NaN	343.193975198967	0.0346160304264433	2	20
22102709	4	dnDNM	10.9375599570085	0.85240536508345	9.98341544800052e-05	0.000924517307794304	NaN	343.21411693401	0.0383515859835728	1	20
22102709	5	dnDNMExtened	11.0516664734417	0.801624088479457	0	2.63514721154934e-08	1.50142882867517	343.238647699727	0.0417460477786284	1	21
22110301	1	McFadden	1.415157943964	0.169885581731796	NaN	NaN	NaN	159.705996789486	0.0472146589188451	2	21
22110301	2	dnLinear	0.512558977934532	0.811315991915763	NaN	1.1590826632455	NaN	144.611958837065	0.0278317253931043	1	31
22110301	3	DNM	3.09228198602796e-11	0.0157380915745307	0.255007339886288	NaN	NaN	130.50721793293	0.0348763713543528	2	28
22110301	4	dnDNM	1.9371509552002e-06	-0.0166899859905243	0.259911614656448	0	NaN	130.537161019011	0.0343094688846773	1	19
22110301	5	dnDNMExtened	9.31322574615479e-10	0.014970228302991	0.25668024198385	0	0.659904597658897	130.533156417891	0.0324942846045689	2	27
22110302	1	McFadden	366.770839214325	-0.349275588989258	NaN	NaN	NaN	358.405629236031	0.0379133510207035	2	13
22110302	2	dnLinear	424.68249130249	-0.541759490966797	NaN	1.06368255615234	NaN	358.295002417295	0.0283777628158463	2	15
22110302	3	DNM	415.0598341156	-0.681429411899444	2.64389280164287	NaN	NaN	358.067265234881	0.0303271945553202	2	15
22110302	4	dnDNM	265.196238370561	-0.644642878472041	2.24437049951184	0.594643264214938	NaN	358.122445344442	0.0270282971581305	1	25
22110302	5	dnDNMExtened	205.132780635264	-0.695134212262929	3.91612264104187	0.128763276152313	-0.0392919041216374	358.007155638087	0.0269468810448414	1	23
22110304	1	McFadden	2.2568359375	0.4251953125	NaN	NaN	NaN	223.516092498157	0.0495025504144864	2	11
22110304	2	dnLinear	2.25831115245819	0.448467910289765	NaN	0.040023148059845	NaN	223.521840453505	0.0353391065120386	1	27
22110304	3	DNM	2.3099849820137	0.406619441509247	0	NaN	NaN	223.535938064614	0.0381113008237046	2	11
22110304	4	dnDNM	2.174121499178	0.409391211002367	0.00618380267405882	0	NaN	223.54485658512	0.0338930161839189	2	37
22110304	5	dnDNMExtened	2.29762268066406	0.363864135742188	0	0.042144775390625	0.436895751953125	223.532177707191	0.043778597506035	1	32
22110305	1	McFadden	0.412463188171387	-0.341786289215088	NaN	NaN	NaN	179.106318265839	0.0417731971936625	2	11
22110305	2	dnLinear	0.382107194396667	-0.545123881497421	NaN	0.152855928055942	NaN	175.41820412399	0.0320236990546108	1	39
22110305	3	DNM	0.123944587878213	-0.345606705244427	0.191911064425949	NaN	NaN	174.167854457735	0.0314284005412422	1	27
22110305	4	dnDNM	0.125804813422633	-0.361091915285988	0.191198288031524	0.0266470786766604	NaN	174.224177133482	0.0264807338604039	1	25
22110305	5	dnDNMExtened	0.152165196835995	-0.325250528752804	0.168436369299889	0.00052817165851593	-0.999873803555966	174.156243464078	0.0253255504474238	1	27
22110307	1	McFadden	2.14158140355721	0.0390315297059715	NaN	NaN	NaN	288.657685620731	0.0309514815787154	2	16
22110307	2	dnLinear	1.9871592123236	0.0542731358262245	NaN	0.294080257765017	NaN	288.712185623201	0.0241363449963619	1	36
22110307	3	DNM	0.729032516479492	0.0445167541503906	0.110822296142578	NaN	NaN	288.776564072858	0.0271164684273071	1	31
22110307	4	dnDNM	4.88758087158203e-06	-0.20945303440094	0.106754779815674	0.8927321434021	NaN	284.958264692269	0.031478712090718	1	18
22110307	5	dnDNMExtened	1.98241323232651e-05	0.6791195015423	0.0587512833997608	1.12765665259212	-0.462506389804185	284.173304195491	0.0337459210397777	1	26
22110308	1	McFadden	1.24587572611881	1.91751254192966	NaN	NaN	NaN	193.018347104394	0.0414878461362412	2	21
22110308	2	dnLinear	1.21852038777433	1.83101502107456	NaN	0.00135032297112048	NaN	193.111611791197	0.0592566828080449	2	24
22110308	3	DNM	0.00299072265625	1.7014404296875	0.067462158203125	NaN	NaN	182.475013014891	0.0276905120312057	1	21
22110308	4	dnDNM	1.9371509552002e-06	1.39306735992432	0.0785326302051544	2.56896018981934e-05	NaN	182.504627862136	0.0247803124643836	1	23
22110308	5	dnDNMExtened	1.66893005371094e-05	1.84513273239136	0.0645281791687011	0	-0.999999809265137	182.464625320525	0.0341789798960676	2	19
22110309	1	McFadden	0.663053931782031	0.974983164766519	NaN	NaN	NaN	146.033717156855	0.0254991719296746	1	29
22110309	2	dnLinear	0.658508136784071	0.982088080635904	NaN	0.084655822958382	NaN	146.046815054674	0.0262844599139127	1	23
22110309	3	DNM	0.6616222033295	0.970408201253268	1.26206507644611e-06	NaN	NaN	146.046217799469	0.0277328051308958	1	28
22110309	4	dnDNM	0.672997951507568	0.941337442398071	0	0	NaN	146.065638895166	0.0215041082203369	2	20
22110309	5	dnDNMExtened	0.660865783691406	0.963363742828369	0	0.0765285491943359	1.55659284591675	146.044749561743	0.0229822860327925	2	23
